Gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Please,0.51432,0.807734,-0.0,0.4946,0.721568,0.052371,0.488651,0.638283,0.074697,0.484126,0.587191,0.084037,0.479904,0.541389,0.091193,0.500356,0.583327,0.064016,0.477185,0.479606,0.06791,0.462783,0.414849,0.068118,0.456042,0.360657,0.066754,0.506852,0.581931,0.029945,0.476015,0.459765,0.033385,0.45824,0.38437,0.031235,0.448457,0.322341,0.026891,0.500327,0.586146,-0.003597,0.479193,0.457543,0.001283,0.46197,0.381516,-0.00133,0.452672,0.321089,-0.008032,0.481911,0.589339,-0.034193,0.468357,0.496238,-0.034422,0.460753,0.435344,-0.037432,0.45498,0.383515,-0.0429
Please,0.513405,0.823615,0.0,0.48125,0.742622,0.03758,0.471644,0.648656,0.054079,0.470433,0.584685,0.060541,0.464818,0.533384,0.064801,0.487055,0.583442,0.047668,0.463199,0.478785,0.044498,0.449826,0.407659,0.037966,0.444552,0.346446,0.031957,0.494776,0.583531,0.019299,0.462744,0.462157,0.017159,0.446762,0.380833,0.009346,0.439346,0.311652,0.001101,0.490863,0.591268,-0.009325,0.464598,0.466164,-0.010061,0.447384,0.384591,-0.016631,0.439753,0.318683,-0.025078,0.476895,0.601057,-0.036156,0.457792,0.506624,-0.03997,0.448943,0.443344,-0.04454,0.443872,0.388314,-0.050458
Please,0.512286,0.812171,0.0,0.488725,0.72658,0.04042,0.485358,0.640524,0.05598,0.485615,0.584375,0.060799,0.482408,0.536308,0.063597,0.496301,0.581283,0.050649,0.476657,0.479596,0.049065,0.463148,0.412774,0.044149,0.456414,0.355103,0.039074,0.5028,0.581236,0.021248,0.475092,0.459709,0.021069,0.459736,0.382944,0.016487,0.450918,0.317462,0.009978,0.498327,0.587261,-0.008308,0.4791,0.460326,-0.006995,0.464236,0.384167,-0.010656,0.455711,0.323801,-0.017923,0.483498,0.592934,-0.036003,0.47332,0.501765,-0.038544,0.46743,0.440331,-0.042213,0.461713,0.386738,-0.048068
Please,0.519154,0.797489,0.0,0.501004,0.723464,0.032675,0.500199,0.644759,0.045174,0.505789,0.591942,0.048878,0.504543,0.547122,0.05045,0.503764,0.568425,0.041574,0.484157,0.466318,0.038909,0.472213,0.398665,0.032847,0.466221,0.340292,0.027629,0.510193,0.567684,0.016417,0.485254,0.453396,0.016559,0.471006,0.378887,0.010699,0.463763,0.31417,0.003694,0.504256,0.573235,-0.008938,0.485281,0.45693,-0.007258,0.471033,0.382785,-0.011603,0.46386,0.322756,-0.018299,0.486728,0.579264,-0.03283,0.472985,0.485599,-0.03333,0.467066,0.42635,-0.03447,0.463215,0.375929,-0.037722
Please,0.510096,0.807707,0.0,0.467668,0.727525,0.051626,0.458446,0.645902,0.07456,0.455665,0.593533,0.084989,0.4526,0.544351,0.093675,0.476476,0.583721,0.067105,0.459658,0.482937,0.070804,0.450739,0.413958,0.069455,0.449004,0.35736,0.067063,0.488682,0.581307,0.033646,0.460939,0.458926,0.036494,0.448965,0.381157,0.033131,0.445493,0.318406,0.028129,0.490341,0.584808,0.000341,0.470872,0.456793,0.00339,0.458293,0.380239,6.9e-05,0.453868,0.320239,-0.006384,0.483162,0.586069,-0.030065,0.469901,0.491269,-0.033275,0.463097,0.430344,-0.038081,0.45793,0.377851,-0.044137
Please,0.486405,0.812422,0.0,0.423544,0.744477,0.018109,0.406254,0.64748,0.028126,0.405691,0.578574,0.031242,0.407967,0.523209,0.034585,0.411491,0.580697,0.038216,0.411396,0.475232,0.027427,0.413612,0.397393,0.015813,0.421445,0.33306,0.007914,0.428195,0.573603,0.019309,0.421247,0.453536,0.007326,0.423223,0.369743,-0.002399,0.429552,0.298311,-0.008466,0.4461,0.573065,-0.002225,0.440309,0.451553,-0.013344,0.440228,0.372795,-0.018893,0.442695,0.308942,-0.02199,0.465802,0.575098,-0.024024,0.461602,0.48252,-0.032701,0.460844,0.420068,-0.03565,0.460587,0.366897,-0.037746
Please,0.425923,0.792665,0.0,0.390353,0.696209,0.069862,0.379178,0.608159,0.101451,0.372683,0.550922,0.116624,0.368158,0.500216,0.128825,0.386125,0.557909,0.078229,0.373964,0.449348,0.082516,0.369336,0.375725,0.082374,0.370574,0.313451,0.079706,0.394758,0.55651,0.033869,0.373632,0.426971,0.03175,0.368708,0.341284,0.026062,0.368553,0.272682,0.020131,0.397987,0.563517,-0.009049,0.381709,0.434045,-0.013536,0.375802,0.352226,-0.020613,0.374023,0.28616,-0.02829,0.398375,0.570718,-0.04707,0.390594,0.470579,-0.057812,0.385751,0.406294,-0.067312,0.381664,0.352361,-0.07632
Please,0.332895,0.810256,-0.0,0.282263,0.725103,0.108982,0.274766,0.636217,0.1725,0.277747,0.569719,0.222164,0.278797,0.523988,0.271928,0.289432,0.539392,0.121983,0.297382,0.421522,0.157006,0.303543,0.356777,0.181108,0.310079,0.309377,0.197782,0.329557,0.535127,0.081516,0.330208,0.393378,0.107331,0.333971,0.315225,0.125831,0.331127,0.25714,0.140381,0.367859,0.544377,0.047046,0.368983,0.404049,0.062158,0.36393,0.325394,0.074217,0.362624,0.264388,0.083919,0.417864,0.560283,0.022992,0.418582,0.449515,0.036167,0.416718,0.386915,0.046084,0.415247,0.336775,0.053961
Please,0.402867,0.791584,-0.0,0.337903,0.725351,0.065533,0.312645,0.64794,0.102936,0.307156,0.572525,0.131301,0.299426,0.529858,0.157807,0.332059,0.548067,0.068928,0.332393,0.432044,0.085841,0.334163,0.368386,0.095735,0.335571,0.318188,0.101158,0.376642,0.536498,0.042226,0.370749,0.401457,0.056606,0.369222,0.329733,0.062491,0.365725,0.272322,0.065063,0.41999,0.543264,0.019564,0.412137,0.41337,0.029489,0.405631,0.341529,0.030729,0.401234,0.28347,0.029093,0.469969,0.562948,0.00319,0.468888,0.457655,0.010074,0.466716,0.400777,0.013096,0.464057,0.35054,0.013939
Yo Yo,0.676444,0.729872,-0.0,0.706088,0.6405,0.030266,0.700116,0.56988,0.042038,0.67684,0.529999,0.04762,0.648541,0.516527,0.049151,0.696664,0.520851,0.013388,0.681453,0.434621,0.016858,0.675405,0.380933,0.016933,0.670921,0.338564,0.015787,0.661497,0.525866,-0.001345,0.63808,0.507597,0.008873,0.638218,0.549299,0.014806,0.647387,0.570653,0.015631,0.626125,0.549128,-0.012233,0.611035,0.529076,-0.003954,0.616255,0.565112,0.005025,0.626408,0.586414,0.008073,0.592417,0.579608,-0.020141,0.569869,0.499484,-0.014429,0.559813,0.460062,-0.004866,0.556675,0.427596,0.001326
Yo Yo,0.681228,0.725131,-0.0,0.709627,0.63511,0.03431,0.702416,0.56704,0.048071,0.679507,0.527588,0.054724,0.652235,0.514387,0.05711,0.701342,0.517325,0.019366,0.683967,0.431543,0.025061,0.676938,0.378732,0.025437,0.672276,0.336312,0.024018,0.666891,0.519343,0.00321,0.639513,0.506845,0.016289,0.639549,0.549436,0.022233,0.649898,0.569921,0.022368,0.631393,0.541763,-0.00885,0.612226,0.527384,0.002645,0.617459,0.56514,0.011762,0.628822,0.586557,0.014038,0.596718,0.572325,-0.017778,0.574563,0.495073,-0.010175,0.563534,0.457258,-0.000203,0.559168,0.424518,0.005957
Yo Yo,0.695663,0.702906,-0.0,0.72321,0.614505,0.023667,0.715169,0.543832,0.031108,0.686094,0.511662,0.032899,0.653864,0.506573,0.031399,0.713801,0.493283,0.008905,0.697329,0.412971,0.012101,0.691111,0.361844,0.015006,0.686928,0.32117,0.016403,0.677429,0.498969,-0.005032,0.652982,0.49281,-0.001771,0.653173,0.535688,0.001382,0.663283,0.55667,0.002411,0.642042,0.523456,-0.015494,0.625,0.511992,-0.016276,0.63012,0.549888,-0.011274,0.641273,0.571016,-0.00789,0.609075,0.552174,-0.02305,0.585901,0.478341,-0.021734,0.574407,0.438594,-0.014208,0.569313,0.403217,-0.008368
Yo Yo,0.721289,0.698797,-0.0,0.75547,0.606371,0.039677,0.750849,0.533695,0.056268,0.725546,0.489673,0.065841,0.695434,0.47607,0.070826,0.751872,0.480144,0.02013,0.732028,0.384545,0.027024,0.724653,0.326143,0.027307,0.721087,0.280804,0.025294,0.715285,0.482009,0.003262,0.680121,0.464716,0.01896,0.677777,0.512643,0.026102,0.690163,0.536287,0.026072,0.67619,0.504949,-0.008738,0.650516,0.485559,0.007334,0.652884,0.526576,0.017999,0.666102,0.550312,0.019369,0.63759,0.535607,-0.0171,0.613689,0.449652,-0.009069,0.599438,0.406362,-0.000752,0.593017,0.368482,0.003602
Yo Yo,0.674874,0.719568,-0.0,0.705853,0.625473,0.035274,0.695935,0.553616,0.050714,0.670022,0.510791,0.058366,0.639908,0.496618,0.062091,0.697977,0.497534,0.025142,0.684399,0.415183,0.031047,0.679255,0.36148,0.031797,0.676874,0.319164,0.030615,0.665937,0.496385,0.007618,0.632844,0.492783,0.018899,0.630658,0.537849,0.022447,0.642526,0.560985,0.021017,0.629793,0.51808,-0.006115,0.603985,0.513993,0.001254,0.604595,0.555152,0.007176,0.615046,0.580131,0.008186,0.591743,0.549046,-0.016569,0.57134,0.473616,-0.012895,0.559271,0.432117,-0.005836,0.554238,0.398043,-0.001328
Yo Yo,0.627236,0.70164,-0.0,0.655754,0.623247,0.024946,0.6512,0.560889,0.032805,0.629184,0.525454,0.034761,0.601925,0.512864,0.033818,0.654837,0.510342,0.010414,0.642816,0.438094,0.013357,0.638455,0.392675,0.016133,0.635125,0.356021,0.017131,0.622752,0.510746,-0.004338,0.605708,0.500959,-0.001634,0.605374,0.542364,0.001524,0.613018,0.564352,0.002523,0.590122,0.529939,-0.015769,0.579632,0.517611,-0.017258,0.583653,0.555337,-0.012194,0.592258,0.578899,-0.008978,0.558113,0.554016,-0.024239,0.539732,0.483703,-0.024854,0.529963,0.446686,-0.019143,0.525588,0.414096,-0.014786
Yo Yo,0.61621,0.705911,-0.0,0.638458,0.634751,0.025458,0.628404,0.575546,0.035168,0.603414,0.54604,0.039443,0.576235,0.539627,0.041195,0.6328,0.528892,0.013573,0.613954,0.465307,0.016718,0.608122,0.423088,0.018623,0.604938,0.388978,0.018939,0.60487,0.530117,-0.000353,0.58013,0.530765,0.001095,0.58294,0.570458,0.00266,0.594536,0.588681,0.003238,0.575209,0.547705,-0.010996,0.553594,0.54456,-0.011546,0.558128,0.581031,-0.007282,0.56996,0.600855,-0.00439,0.545805,0.568926,-0.018819,0.52633,0.504303,-0.01989,0.51732,0.469675,-0.015309,0.514132,0.436979,-0.011372
Yo Yo,0.604091,0.712078,-0.0,0.626089,0.646906,0.027044,0.620019,0.594636,0.040368,0.597453,0.567928,0.048549,0.573487,0.560306,0.053992,0.624339,0.553227,0.02123,0.606807,0.491631,0.031522,0.601917,0.45812,0.040935,0.601016,0.432122,0.047444,0.598137,0.555915,0.009492,0.575165,0.538473,0.019045,0.570897,0.573003,0.024178,0.577914,0.593369,0.027363,0.570539,0.572149,0.001041,0.552108,0.557233,0.005425,0.550859,0.590285,0.008774,0.557831,0.608328,0.010786,0.543491,0.590886,-0.003912,0.524472,0.530787,-0.000427,0.517365,0.501304,0.004394,0.51589,0.474141,0.008097
Yo Yo,0.591725,0.730114,-0.0,0.615212,0.668926,0.034388,0.609711,0.612881,0.051982,0.587702,0.585199,0.062459,0.564251,0.574831,0.069452,0.607385,0.566627,0.035702,0.590034,0.508068,0.054876,0.582498,0.476821,0.066889,0.579193,0.45099,0.073303,0.580148,0.566747,0.020778,0.568851,0.578611,0.035345,0.568136,0.617974,0.036383,0.573709,0.637444,0.035026,0.552302,0.582668,0.010349,0.54015,0.58748,0.018792,0.544206,0.62335,0.017825,0.551723,0.640228,0.015352,0.523799,0.602949,0.004103,0.502596,0.549064,0.012219,0.496372,0.518236,0.01838,0.49423,0.488332,0.021747
Yo Yo,0.601742,0.69528,-0.0,0.620361,0.638996,0.013683,0.612726,0.581588,0.023053,0.588409,0.544221,0.031278,0.564271,0.536075,0.037685,0.627263,0.534477,-0.00227,0.605692,0.460677,0.000581,0.59955,0.418638,0.008433,0.598484,0.386788,0.014797,0.603836,0.540377,-0.006921,0.561366,0.515186,-0.006918,0.551117,0.549116,-0.00039,0.55878,0.571409,0.005332,0.575025,0.556613,-0.009281,0.539091,0.532933,-0.016103,0.531928,0.561071,-0.013418,0.539559,0.578737,-0.009181,0.544544,0.57239,-0.008573,0.524871,0.507855,-0.016169,0.516643,0.473033,-0.017423,0.514652,0.439509,-0.016451
Yo Yo,0.629995,0.710314,-0.0,0.662031,0.637485,0.0306,0.654477,0.575757,0.044069,0.633371,0.535861,0.052342,0.607859,0.526801,0.056762,0.661187,0.53012,0.00758,0.646987,0.451778,0.009649,0.638819,0.401063,0.00923,0.632101,0.361462,0.006938,0.633248,0.532421,-0.006496,0.601178,0.514316,0.002637,0.597551,0.548067,0.009597,0.604079,0.567872,0.010367,0.599719,0.549566,-0.016934,0.573385,0.531748,-0.00923,0.574215,0.561186,0.000767,0.582372,0.582048,0.00365,0.565937,0.571967,-0.024514,0.543172,0.493724,-0.025999,0.535267,0.453115,-0.022786,0.534128,0.419266,-0.020972
Yo Yo,0.603602,0.708952,0.0,0.61899,0.645468,0.008099,0.609663,0.588399,0.00885,0.5855,0.545268,0.00828,0.558135,0.53,0.006322,0.61194,0.550656,-0.001038,0.594202,0.480376,-0.003212,0.587359,0.443885,-0.004682,0.583304,0.416345,-0.005408,0.583761,0.56301,-0.006503,0.546543,0.503733,-0.006719,0.528929,0.481015,-0.008572,0.520652,0.461725,-0.01013,0.557098,0.58217,-0.010343,0.522974,0.528051,-0.00889,0.505231,0.502586,-0.007934,0.4954,0.482395,-0.0082,0.534562,0.60467,-0.012954,0.509408,0.55918,-0.010695,0.497707,0.537461,-0.00616,0.490946,0.51747,-0.002222
Yo Yo,0.632194,0.714367,-0.0,0.655256,0.642965,0.043689,0.648322,0.587478,0.065344,0.622332,0.559461,0.079756,0.595636,0.557831,0.090482,0.656442,0.540595,0.038534,0.636534,0.47094,0.058427,0.627815,0.43023,0.071626,0.623273,0.39642,0.078803,0.628269,0.544828,0.022029,0.596463,0.536783,0.040426,0.592169,0.573746,0.045593,0.600902,0.593076,0.046486,0.597716,0.558019,0.010759,0.570881,0.545979,0.02553,0.57026,0.579735,0.027072,0.579882,0.596629,0.024584,0.567362,0.569064,0.004491,0.546755,0.505502,0.014702,0.539686,0.475003,0.019178,0.536586,0.442358,0.0208
Yo Yo,0.643924,0.701533,-0.0,0.675624,0.634859,0.031907,0.672715,0.572582,0.0452,0.646379,0.537778,0.052737,0.618238,0.531272,0.056689,0.681688,0.530206,0.015369,0.663371,0.45177,0.020909,0.655833,0.403011,0.022656,0.653535,0.365224,0.021953,0.650418,0.529334,0.001929,0.623518,0.509565,0.013851,0.621089,0.544993,0.020951,0.629597,0.563103,0.022361,0.61826,0.544653,-0.007654,0.59469,0.527252,0.004193,0.594549,0.558509,0.012253,0.603365,0.577694,0.013507,0.585795,0.564454,-0.014298,0.567028,0.492609,-0.011436,0.555006,0.456966,-0.008349,0.550639,0.426731,-0.007016
Yo Yo,0.64793,0.700489,-0.0,0.676579,0.63403,0.035039,0.672512,0.575365,0.049151,0.642511,0.54462,0.057303,0.611624,0.538114,0.062337,0.684272,0.532869,0.017552,0.667314,0.458922,0.025303,0.65971,0.413356,0.029501,0.656658,0.37713,0.029733,0.654485,0.531377,0.001841,0.629779,0.511689,0.01414,0.627388,0.548723,0.022417,0.636371,0.56625,0.024021,0.623328,0.545152,-0.009925,0.601865,0.528548,0.002247,0.60094,0.560702,0.011268,0.609079,0.578766,0.012087,0.592247,0.561985,-0.018594,0.572988,0.490254,-0.017555,0.562337,0.454173,-0.016285,0.558984,0.421682,-0.017008
Yo Yo,0.660935,0.715514,-0.0,0.682265,0.635248,0.031092,0.674399,0.570662,0.046492,0.641814,0.542184,0.056138,0.610483,0.541023,0.063325,0.691767,0.526135,0.027978,0.676044,0.448815,0.042587,0.666402,0.404288,0.0544,0.661797,0.368129,0.061373,0.66327,0.5308,0.015313,0.627786,0.518352,0.026389,0.618672,0.54887,0.02938,0.624057,0.565623,0.029737,0.633501,0.546347,0.006528,0.600558,0.530788,0.013356,0.597104,0.559488,0.01265,0.605023,0.575913,0.010515,0.603915,0.558119,0.001635,0.579045,0.508652,0.010072,0.569977,0.484365,0.013938,0.566249,0.461009,0.015393
Yo Yo,0.628736,0.714998,-0.0,0.655208,0.645856,0.029993,0.647055,0.58303,0.04326,0.620726,0.548287,0.051468,0.593408,0.541083,0.056929,0.652053,0.534722,0.013041,0.632043,0.464468,0.016659,0.625403,0.418912,0.019248,0.622357,0.383343,0.019864,0.62342,0.536939,-0.000742,0.593249,0.52597,0.004295,0.59235,0.563093,0.009644,0.602669,0.580644,0.011727,0.593096,0.55371,-0.010748,0.565942,0.540052,-0.007061,0.567802,0.573216,0.000247,0.580275,0.592408,0.003457,0.562431,0.573343,-0.01751,0.541951,0.505799,-0.018764,0.530681,0.471125,-0.015391,0.525257,0.437825,-0.012829
Yo Yo,0.606121,0.726183,-0.0,0.63451,0.650109,0.025297,0.628914,0.586233,0.034479,0.605598,0.550508,0.038191,0.57903,0.539816,0.03848,0.629629,0.536126,0.007503,0.616293,0.460549,0.007541,0.612219,0.412538,0.007298,0.610197,0.374671,0.006196,0.599489,0.539549,-0.006613,0.570889,0.520856,-0.004152,0.568376,0.558227,0.000151,0.576562,0.579531,0.001432,0.567943,0.55994,-0.017516,0.54689,0.540214,-0.017026,0.549452,0.573504,-0.009579,0.559385,0.594452,-0.005857,0.536963,0.585768,-0.025792,0.516473,0.514818,-0.027391,0.506403,0.47735,-0.022151,0.502793,0.444239,-0.018324
Yo Yo,0.615184,0.728804,-0.0,0.646712,0.64931,0.017817,0.642891,0.579954,0.023596,0.617461,0.54112,0.024965,0.588259,0.530704,0.023442,0.644701,0.530816,0.000396,0.637444,0.446903,-0.001931,0.636041,0.394113,-0.003255,0.635548,0.353131,-0.004678,0.611301,0.533715,-0.010242,0.58623,0.511711,-0.009367,0.583966,0.550898,-0.005109,0.593039,0.569763,-0.003799,0.576793,0.553475,-0.018343,0.558215,0.536038,-0.020499,0.560355,0.572566,-0.014408,0.571288,0.594367,-0.010747,0.542531,0.577588,-0.024375,0.527998,0.509222,-0.025792,0.517641,0.471344,-0.020723,0.513632,0.438164,-0.016892
Yo Yo,0.616884,0.732391,-0.0,0.650202,0.652135,0.03144,0.64839,0.58518,0.043696,0.629138,0.540955,0.049602,0.6062,0.522959,0.051131,0.649885,0.538597,0.009147,0.643595,0.449785,0.006501,0.642683,0.394028,0.002044,0.642385,0.352247,-0.00217,0.617444,0.540296,-0.005518,0.592695,0.505626,0.000983,0.590696,0.543388,0.008394,0.59751,0.565908,0.010239,0.583083,0.558338,-0.01676,0.564781,0.530297,-0.009406,0.567797,0.562691,0.0021,0.576653,0.584931,0.006192,0.547968,0.584028,-0.025378,0.532754,0.506452,-0.024349,0.523142,0.467344,-0.018186,0.519555,0.435058,-0.014403
Yo Yo,0.612314,0.740167,-0.0,0.641979,0.661601,0.029922,0.636243,0.596295,0.041538,0.611224,0.561911,0.04711,0.582846,0.552437,0.049144,0.641142,0.542322,0.013869,0.63041,0.462487,0.018475,0.627731,0.411509,0.020153,0.62672,0.370745,0.019761,0.610934,0.540984,-0.001325,0.577538,0.526275,0.006708,0.573288,0.567568,0.011036,0.582752,0.589346,0.011158,0.577716,0.558632,-0.012577,0.551602,0.545815,-0.006191,0.551619,0.585325,4.6e-05,0.561751,0.607511,0.001468,0.544124,0.582559,-0.020779,0.526144,0.512196,-0.017782,0.515862,0.474547,-0.011864,0.510168,0.440339,-0.008274
Yo Yo,0.623907,0.736231,-0.0,0.653413,0.653289,0.026893,0.649086,0.587156,0.035344,0.62411,0.548982,0.037712,0.596597,0.538079,0.036282,0.649574,0.53912,0.006869,0.645559,0.451772,0.003287,0.645348,0.395241,-0.001245,0.645411,0.352492,-0.005071,0.616397,0.538593,-0.007074,0.592127,0.516079,-0.002917,0.590943,0.554559,0.002237,0.598815,0.574544,0.003059,0.582187,0.556963,-0.017882,0.564204,0.539633,-0.01437,0.568466,0.574084,-0.005756,0.578038,0.595901,-0.002134,0.548819,0.582489,-0.02622,0.531786,0.509295,-0.025496,0.519731,0.471543,-0.019103,0.513338,0.440257,-0.014594
Yo Yo,0.619677,0.734818,-0.0,0.652392,0.656224,0.037167,0.651419,0.590005,0.052947,0.631124,0.546029,0.061968,0.607434,0.53029,0.066264,0.652311,0.540383,0.014858,0.647692,0.449011,0.014215,0.648022,0.391217,0.009945,0.649402,0.348759,0.005803,0.620545,0.540418,-0.000351,0.593892,0.5105,0.009951,0.591092,0.550203,0.017845,0.598188,0.571923,0.019391,0.586489,0.557857,-0.011528,0.564874,0.534093,0.000147,0.568101,0.5682,0.011285,0.57765,0.589685,0.014273,0.55124,0.58327,-0.019497,0.533072,0.505389,-0.016913,0.521506,0.466028,-0.011404,0.515766,0.43292,-0.008018
Yo Yo,0.623385,0.746551,-0.0,0.653506,0.668785,0.023101,0.654704,0.595248,0.029134,0.63293,0.547136,0.03083,0.603145,0.527526,0.030206,0.669097,0.548018,-0.00313,0.661006,0.447269,-0.011523,0.663681,0.38877,-0.014821,0.666374,0.342965,-0.017641,0.639936,0.551804,-0.016734,0.601027,0.484664,-0.025073,0.59231,0.524772,-0.018141,0.599882,0.552908,-0.012993,0.604015,0.567517,-0.027723,0.57294,0.508733,-0.034569,0.56702,0.543788,-0.022361,0.576361,0.573302,-0.014165,0.565296,0.584057,-0.036346,0.554263,0.504413,-0.048308,0.542759,0.460019,-0.049436,0.53667,0.419472,-0.04936
Yo Yo,0.625167,0.761607,-0.0,0.658297,0.681093,0.025232,0.66758,0.600421,0.028827,0.645806,0.543245,0.029053,0.61332,0.515164,0.026235,0.68661,0.555864,-0.019374,0.690327,0.436021,-0.037781,0.699755,0.370765,-0.046975,0.708259,0.317235,-0.054121,0.656897,0.562252,-0.033694,0.613422,0.470815,-0.047554,0.599698,0.517516,-0.035729,0.60567,0.550231,-0.028106,0.61679,0.579388,-0.045112,0.582959,0.493143,-0.054288,0.575655,0.531462,-0.03413,0.584576,0.566192,-0.021472,0.572914,0.595608,-0.05422,0.565352,0.506819,-0.074019,0.557194,0.455675,-0.077866,0.55547,0.408707,-0.079433
Yo Yo,0.61795,0.738484,-0.0,0.645074,0.651654,0.026713,0.636748,0.581743,0.033807,0.60949,0.54247,0.033854,0.577405,0.530452,0.030816,0.645184,0.524269,0.010009,0.636712,0.43777,0.005317,0.637134,0.383431,0.002346,0.63927,0.339761,-0.000702,0.615406,0.525404,-0.00676,0.574646,0.504644,-0.011936,0.570647,0.549104,-0.01002,0.580935,0.574702,-0.009527,0.580896,0.545971,-0.02091,0.548925,0.527956,-0.027798,0.549861,0.56867,-0.021284,0.560501,0.594562,-0.016996,0.54494,0.572913,-0.032337,0.525124,0.502047,-0.039888,0.512329,0.46041,-0.037864,0.504259,0.419884,-0.035904
Yo Yo,0.615169,0.713606,-0.0,0.640764,0.643605,0.022788,0.632074,0.585564,0.037046,0.604708,0.558109,0.046904,0.578,0.55244,0.054617,0.627852,0.53719,0.021814,0.613922,0.478931,0.033739,0.605757,0.441882,0.042906,0.601997,0.412706,0.048387,0.596252,0.539205,0.012041,0.57646,0.541313,0.023354,0.575209,0.57603,0.026493,0.584237,0.592522,0.026877,0.566381,0.55935,0.005305,0.549299,0.556446,0.009614,0.552541,0.589361,0.010232,0.562627,0.606772,0.009883,0.536993,0.585448,0.001611,0.513487,0.528894,0.004186,0.500504,0.494666,0.007767,0.493683,0.464716,0.010578
Yo Yo,0.613281,0.707557,-0.0,0.638074,0.643304,0.023618,0.62999,0.590208,0.039267,0.6021,0.568072,0.050249,0.577058,0.566018,0.058985,0.62163,0.545451,0.030324,0.607339,0.495024,0.047876,0.597744,0.464276,0.059135,0.593538,0.4392,0.065358,0.58939,0.547217,0.021427,0.575147,0.560321,0.03825,0.576785,0.593757,0.040428,0.587217,0.606772,0.039292,0.560552,0.568019,0.015662,0.547526,0.574509,0.025019,0.553028,0.606312,0.024099,0.563414,0.619772,0.021705,0.53318,0.595805,0.012894,0.511022,0.548023,0.020115,0.497622,0.518013,0.024734,0.489588,0.490536,0.027553
Yo Yo,0.611291,0.709899,-0.0,0.639657,0.646003,0.019997,0.632393,0.589224,0.035571,0.604134,0.563626,0.047312,0.578927,0.559923,0.057201,0.626105,0.541708,0.025192,0.614485,0.48666,0.038297,0.606573,0.449684,0.047749,0.603542,0.420856,0.053278,0.596158,0.542587,0.017434,0.575894,0.553897,0.02862,0.575417,0.589859,0.030685,0.586102,0.605338,0.030743,0.567056,0.561933,0.012063,0.548968,0.566111,0.015041,0.55174,0.600209,0.013702,0.561965,0.616558,0.012838,0.538033,0.587824,0.009487,0.515234,0.535769,0.010836,0.502238,0.503065,0.012934,0.494955,0.47403,0.015051
Yo Yo,0.611098,0.720316,-0.0,0.639178,0.646568,0.022122,0.633083,0.585476,0.032666,0.608785,0.556091,0.038657,0.58214,0.548542,0.042058,0.630591,0.53673,0.013215,0.621521,0.469254,0.02036,0.617074,0.424428,0.025874,0.614915,0.389893,0.02879,0.598268,0.537586,0.002027,0.579023,0.535647,0.010822,0.577668,0.57371,0.015364,0.585667,0.592545,0.016269,0.566258,0.557085,-0.006142,0.551587,0.551437,-0.002797,0.55558,0.586333,0.000842,0.565039,0.605351,0.002024,0.535421,0.58287,-0.01159,0.514476,0.521407,-0.009488,0.504046,0.485695,-0.004272,0.49838,0.453819,-0.00064
Yo Yo,0.612535,0.730644,-0.0,0.63887,0.64892,0.029178,0.632285,0.586569,0.040551,0.610647,0.552155,0.045689,0.584922,0.540447,0.047609,0.63219,0.537415,0.015282,0.622636,0.463778,0.019127,0.619261,0.415599,0.020781,0.617728,0.378402,0.020628,0.601088,0.537828,0.00019,0.579489,0.527854,0.007517,0.578368,0.565408,0.012173,0.586353,0.585398,0.012516,0.568998,0.557633,-0.011516,0.552958,0.544907,-0.007178,0.556817,0.57909,-0.000787,0.566249,0.60078,0.001109,0.537196,0.584665,-0.020281,0.513204,0.517024,-0.019601,0.49927,0.479379,-0.014693,0.491005,0.446734,-0.011567
Yo Yo,0.615685,0.731851,-0.0,0.641307,0.662975,0.022046,0.636203,0.60699,0.031808,0.613824,0.578409,0.037218,0.588172,0.572059,0.040082,0.635964,0.566538,0.011706,0.623003,0.505059,0.015781,0.618461,0.465266,0.018716,0.616153,0.43367,0.019829,0.606212,0.566677,0.000854,0.588452,0.563992,0.005375,0.588665,0.600292,0.008496,0.59731,0.618159,0.009366,0.575665,0.583606,-0.007113,0.561214,0.575849,-0.006609,0.564554,0.609838,-0.002519,0.573801,0.630058,-3.6e-05,0.54608,0.606069,-0.012353,0.528872,0.545054,-0.01355,0.518688,0.51246,-0.009828,0.512954,0.48334,-0.006485
Yo Yo,0.624517,0.744601,-0.0,0.655092,0.662195,0.033572,0.649217,0.598421,0.04706,0.628555,0.557269,0.053094,0.602561,0.541915,0.054933,0.65363,0.548189,0.019157,0.644109,0.471573,0.021312,0.640632,0.421647,0.01971,0.638328,0.382859,0.017233,0.623444,0.546752,0.002126,0.592568,0.531842,0.010085,0.590191,0.567954,0.013263,0.599009,0.588838,0.012071,0.588971,0.564477,-0.011237,0.56599,0.552592,-0.005401,0.567457,0.587214,0.001131,0.575818,0.61016,0.002738,0.553687,0.590892,-0.02159,0.533502,0.517284,-0.019934,0.523634,0.47788,-0.013971,0.520725,0.446039,-0.010113
